temperature_mean,humidity_mean,light_mean,co2_mean,tvoc_mean,pressure_mean,air_temperature_mean,is_work,total_energy
27.577777777777776,72.5,0.75,478.0,1.0550000000000002,999.9000000000001,32.75,0,6979.78
27.744444444444444,73.0,0.75,476.0,1.05,999.85,33.4,0,6980.66
27.88888888888889,73.0,1.0,474.5,1.0550000000000002,999.7,32.7,0,6982.129999999999
27.88888888888889,73.75,0.75,472.5,1.0550000000000002,999.75,32.0,0,6983.0
28.044444444444444,73.5,1.0,468.5,1.06,999.7,32.05,0,6984.51
27.900000000000002,73.75,0.75,466.0,1.0550000000000002,999.65,32.1,0,6984.924999999999
28.3,73.5,0.75,462.0,1.0550000000000002,999.65,32.6,0,6986.473333333332
28.188888888888886,73.75,0.75,460.0,1.0550000000000002,999.5,33.1,0,6987.5199999999995
28.38888888888889,74.0,1.0,458.5,1.0550000000000002,999.45,33.2,0,6988.68
28.45555555555556,74.0,0.75,456.0,1.05,999.3,33.3,0,6989.84
28.533333333333328,74.0,0.75,454.5,1.0550000000000002,999.2,33.8,0,6991.139999999999
28.67777777777778,74.25,0.75,453.5,1.05,999.05,34.3,0,6992.39
28.522222222222226,74.25,0.75,453.5,1.05,998.95,34.2,0,6993.400000000001
28.67777777777778,74.0,0.75,452.0,1.06,998.9000000000001,34.1,0,6994.43
28.755555555555556,74.0,1.0,452.5,1.0550000000000002,998.8,34.45,0,6995.59
28.83333333333334,73.75,0.75,453.0,1.0550000000000002,998.7,34.8,0,6996.76
28.84444444444445,73.75,0.75,453.5,1.0550000000000002,998.5999999999999,34.849999999999994,0,6997.9400000000005
29.11111111111111,74.0,0.75,453.5,1.0550000000000002,998.55,34.9,0,6999.37
29.11111111111111,74.0,0.75,453.0,1.0550000000000002,998.5,35.2,0,7000.15
29.11111111111111,74.25,0.75,452.5,1.05,998.4000000000001,35.5,0,7001.22
29.11111111111111,74.0,0.75,453.0,1.05,998.25,34.25,0,7002.299999999999
28.966666666666672,73.25,1.0,453.0,1.045,998.15,33.0,0,7003.41
29.06666666666667,73.75,0.75,453.0,1.045,998.0999999999999,33.0,0,7004.53
29.06666666666667,74.0,1.0,452.5,1.04,998.05,33.0,0,7005.96
29.32222222222222,73.75,1.0,451.5,1.045,998.05,33.0,0,7007.719999999999
29.255555555555556,74.0,0.75,451.0,1.045,998.0,33.0,0,7008.58
29.300000000000004,73.5,0.75,450.5,1.05,998.0,33.2,0,7009.99
29.144444444444446,73.75,0.75,449.5,1.05,997.95,33.4,0,7011.110000000001
28.966666666666665,72.75,1.0,449.0,1.045,997.9000000000001,34.0,0,7012.305
29.033333333333335,73.75,0.75,448.0,1.045,997.9000000000001,34.6,0,7013.403333333333
29.033333333333335,74.0,0.75,448.0,1.04,997.85,34.0,0,7014.643333333333
29.144444444444446,74.5,0.75,447.5,1.04,997.8,33.4,0,7015.883333333333
29.188888888888894,74.5,0.75,446.0,1.04,997.75,33.2,0,7017.336666666667
29.188888888888894,74.75,1.0,444.5,1.045,997.7,33.0,0,7018.83
29.04444444444444,74.5,0.75,441.5,1.05,997.65,32.85,0,7020.3099999999995
29.188888888888886,74.5,0.75,441.0,1.05,997.5999999999999,32.7,0,7021.450000000001
29.23333333333333,74.5,0.75,438.5,1.045,997.5999999999999,33.05,0,7023.210000000001
29.15555555555556,73.75,0.75,438.5,1.045,997.5,33.4,0,7024.34
29.188888888888886,74.5,0.75,439.0,1.045,997.4000000000001,33.099999999999994,0,7025.79
29.266666666666666,74.5,0.75,438.0,1.05,997.4000000000001,32.8,0,7027.2
