temperature_mean,humidity_mean,light_mean,co2_mean,tvoc_mean,pressure_mean,air_temperature_mean,is_work,total_energy
27.906127450980403,51.75,2.4285714285714284,535.5,1.0,985.1499999999999,31.05,1,449.68000000000006
27.85818627450981,52.875,2.4285714285714284,534.25,1.0,985.0999999999999,30.87,1,450.1233333333334
27.856200980392163,53.5,2.4285714285714284,530.5,1.0,984.9250000000001,30.6025,1,450.56666666666666
27.795637254901973,54.0,2.4285714285714284,527.5,1.0,984.65,30.335,1,451.01
27.88017156862746,54.0,2.2857142857142856,521.5,1.0,984.775,30.067500000000003,1,451.44
27.77990196078432,54.5,2.2857142857142856,518.5,1.0,985.175,29.8,1,451.885
27.68257352941177,54.125,2.2857142857142856,515.5,1.0,985.125,29.5325,1,452.33
27.677647058823535,55.5,2.2857142857142856,510.5,1.0,985.425,29.265,1,452.775
27.719534313725493,55.5,2.2857142857142856,504.5,1.0,985.325,28.997500000000002,1,453.22
27.697450980392162,56.5,2.4285714285714284,499.5,1.0,985.425,28.73,1,453.665
27.664093137254905,55.75,2.2857142857142856,494.0,1.0,985.475,28.4625,1,454.11
27.659166666666668,55.5,2.2857142857142856,492.25,1.0,985.9499999999999,28.195,1,454.505
27.581446078431373,54.75,2.4285714285714284,492.5,1.0,985.975,27.927500000000002,1,454.9
27.559362745098042,54.75,2.4285714285714284,493.0,1.0,985.7250000000001,27.66,0,455.30000000000007
27.55254901960785,54.5,2.2857142857142856,495.25,1.0,985.85,27.428333333333335,0,455.6933333333334
27.608480392156867,54.5,2.2857142857142856,496.25,1.0,985.8000000000001,27.196666666666665,0,456.0866666666667
27.67274509803922,55.5,2.4285714285714284,496.75,1.0,985.7750000000001,26.965,0,456.48
27.6718137254902,54.75,2.2857142857142856,500.75,1.0,985.625,26.733333333333334,0,456.87
27.665000000000006,55.125,2.2857142857142856,499.5,1.0,985.6499999999999,26.501666666666665,0,457.1725
27.611372549019606,55.375,2.2857142857142856,497.5,1.0,985.575,26.27,0,457.475
27.627107843137257,55.0,2.2857142857142856,493.25,1.0,985.675,26.038333333333334,0,457.77750000000003
27.597745098039216,55.5,2.2857142857142856,490.0,1.0,985.4250000000001,25.806666666666665,0,458.08
27.624754901960785,54.75,2.2857142857142856,487.5,1.0,985.725,25.575,0,458.3825
27.55519607843137,55.0,2.2857142857142856,486.75,1.0,985.9,25.343333333333334,0,458.685
27.491519607843134,54.75,2.2857142857142856,484.75,1.0,985.975,25.111666666666665,0,458.9875
